,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,19.0,43.0,19.0,500.0,17.0,53.0,15.0,721.0,71.0,96.0,71.0,1242.0,4941.0,500.0,4.0
1,19.0,19.0,43.0,500.0,19.0,26.0,43.0,739.0,71.0,42.0,143.0,1242.0,4833.0,500.0,4.0
2,19.0,55.0,19.0,486.0,21.0,75.0,17.0,714.0,71.0,123.0,71.0,1209.0,5004.0,486.0,4.0
3,19.0,31.0,43.0,500.0,15.0,42.0,44.0,743.0,71.0,69.0,143.0,1242.0,4995.0,500.0,4.0
4,19.0,19.0,62.0,494.0,24.0,25.0,73.0,750.0,71.0,42.0,215.0,1227.0,5004.0,494.0,4.0
5,19.0,19.0,55.0,500.0,24.0,21.0,63.0,777.0,71.0,42.0,197.0,1242.0,4995.0,500.0,4.0
6,19.0,55.0,19.0,486.0,16.0,75.0,18.0,734.0,71.0,123.0,71.0,1209.0,5004.0,486.0,4.0
7,19.0,31.0,43.0,500.0,23.0,37.0,36.0,772.0,71.0,69.0,143.0,1242.0,4995.0,500.0,4.0
8,19.0,31.0,43.0,500.0,25.0,47.0,44.0,737.0,71.0,69.0,143.0,1242.0,4995.0,500.0,4.0
9,19.0,19.0,62.0,494.0,19.0,26.0,78.0,749.0,71.0,42.0,215.0,1227.0,5004.0,494.0,4.0
10,19.0,31.0,43.0,500.0,19.0,44.0,42.0,716.0,71.0,69.0,143.0,1242.0,4995.0,500.0,4.0
11,19.0,43.0,31.0,494.0,26.0,60.0,32.0,724.0,71.0,96.0,107.0,1227.0,5004.0,494.0,4.0
12,19.0,19.0,55.0,500.0,23.0,19.0,63.0,770.0,71.0,42.0,197.0,1242.0,4995.0,500.0,4.0
13,19.0,19.0,62.0,494.0,21.0,28.0,79.0,727.0,71.0,42.0,215.0,1227.0,5004.0,494.0,4.0
14,19.0,51.0,19.0,495.0,23.0,66.0,14.0,753.0,71.0,114.0,71.0,1230.0,5013.0,495.0,4.0
15,19.0,19.0,43.0,500.0,16.0,31.0,57.0,726.0,71.0,42.0,161.0,1242.0,4887.0,500.0,4.0
16,19.0,19.0,43.0,500.0,20.0,27.0,53.0,720.0,71.0,42.0,143.0,1242.0,4833.0,500.0,4.0
17,19.0,19.0,66.0,486.0,20.0,20.0,63.0,749.0,71.0,42.0,238.0,1209.0,5019.0,486.0,4.0
18,19.0,19.0,53.0,497.0,21.0,24.0,68.0,739.0,71.0,42.0,215.0,1236.0,5031.0,497.0,4.0
19,19.0,19.0,53.0,497.0,18.0,25.0,69.0,758.0,71.0,42.0,215.0,1236.0,5031.0,497.0,4.0
20,19.0,43.0,31.0,494.0,17.0,60.0,31.0,731.0,71.0,96.0,107.0,1227.0,5004.0,494.0,4.0
21,19.0,31.0,41.0,497.0,24.0,44.0,47.0,715.0,71.0,69.0,161.0,1236.0,5031.0,497.0,4.0
22,19.0,19.0,55.0,500.0,20.0,29.0,64.0,766.0,71.0,42.0,179.0,1242.0,4941.0,500.0,4.0
23,19.0,19.0,55.0,500.0,19.0,20.0,63.0,737.0,71.0,42.0,179.0,1242.0,4941.0,500.0,4.0
24,19.0,19.0,67.0,494.0,29.0,24.0,65.0,750.0,71.0,42.0,215.0,1227.0,5004.0,494.0,4.0
25,19.0,19.0,55.0,500.0,30.0,25.0,56.0,731.0,71.0,42.0,179.0,1242.0,4941.0,500.0,4.0
26,19.0,19.0,67.0,494.0,19.0,23.0,73.0,724.0,71.0,42.0,215.0,1227.0,5004.0,494.0,4.0
27,19.0,31.0,43.0,500.0,17.0,36.0,38.0,734.0,71.0,69.0,143.0,1242.0,4995.0,500.0,4.0
28,19.0,43.0,31.0,494.0,23.0,59.0,32.0,767.0,71.0,96.0,107.0,1227.0,5004.0,494.0,4.0
29,19.0,55.0,19.0,484.0,15.0,76.0,17.0,742.0,71.0,126.0,71.0,1203.0,5004.0,484.0,4.0
30,19.0,19.0,43.0,500.0,22.0,24.0,59.0,722.0,71.0,42.0,179.0,1242.0,4941.0,500.0,4.0
31,19.0,43.0,31.0,494.0,18.0,57.0,29.0,751.0,71.0,96.0,107.0,1227.0,5004.0,494.0,4.0
32,19.0,19.0,55.0,500.0,20.0,19.0,51.0,756.0,71.0,42.0,179.0,1242.0,4941.0,500.0,4.0
33,19.0,19.0,55.0,494.0,27.0,21.0,65.0,738.0,71.0,42.0,215.0,1227.0,5004.0,494.0,4.0
34,19.0,43.0,19.0,500.0,23.0,62.0,17.0,727.0,71.0,99.0,71.0,1242.0,4959.0,500.0,4.0
35,19.0,19.0,62.0,494.0,18.0,21.0,58.0,749.0,71.0,42.0,215.0,1227.0,5004.0,494.0,4.0
36,19.0,43.0,19.0,500.0,19.0,60.0,13.0,739.0,71.0,102.0,71.0,1242.0,4977.0,500.0,4.0
37,19.0,19.0,67.0,494.0,25.0,23.0,62.0,763.0,71.0,42.0,215.0,1227.0,5004.0,494.0,4.0
38,19.0,19.0,55.0,500.0,25.0,23.0,46.0,740.0,71.0,42.0,179.0,1242.0,4941.0,500.0,4.0
39,19.0,19.0,67.0,494.0,23.0,27.0,69.0,738.0,71.0,42.0,215.0,1227.0,5004.0,494.0,4.0
40,19.0,31.0,43.0,500.0,21.0,39.0,38.0,763.0,71.0,69.0,143.0,1242.0,4995.0,500.0,4.0
41,19.0,55.0,19.0,486.0,21.0,73.0,17.0,737.0,71.0,123.0,71.0,1209.0,5004.0,486.0,4.0
42,19.0,41.0,31.0,497.0,25.0,53.0,24.0,727.0,71.0,93.0,107.0,1236.0,5013.0,497.0,4.0
43,19.0,55.0,19.0,486.0,22.0,78.0,16.0,693.0,71.0,123.0,71.0,1209.0,5004.0,486.0,4.0
44,19.0,55.0,19.0,486.0,27.0,72.0,16.0,729.0,71.0,123.0,71.0,1209.0,5004.0,486.0,4.0
45,19.0,19.0,55.0,500.0,20.0,20.0,61.0,772.0,71.0,42.0,179.0,1242.0,4941.0,500.0,4.0
46,19.0,19.0,55.0,487.0,22.0,23.0,74.0,731.0,71.0,42.0,233.0,1212.0,5013.0,487.0,4.0
47,19.0,19.0,55.0,500.0,29.0,23.0,67.0,730.0,71.0,42.0,197.0,1242.0,4995.0,500.0,4.0
48,19.0,19.0,55.0,500.0,17.0,19.0,63.0,758.0,71.0,42.0,197.0,1242.0,4995.0,500.0,4.0
49,19.0,19.0,62.0,494.0,23.0,22.0,73.0,746.0,71.0,42.0,215.0,1227.0,5004.0,494.0,4.0
