,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,42.0,90.0,102.0,102.0,60.0,132.0,167.0,155.0,159.0,221.0,548.0,251.0,4677.0,102.0,1.0
1,30.0,102.0,102.0,102.0,48.0,154.0,168.0,144.0,123.0,251.0,548.0,251.0,4641.0,102.0,1.0
2,32.0,108.0,108.0,108.0,46.0,158.0,153.0,154.0,128.0,259.0,548.0,259.0,4743.0,108.0,1.0
3,22.0,106.0,106.0,106.0,23.0,173.0,155.0,156.0,78.0,258.0,526.0,258.0,4368.0,106.0,1.0
4,23.0,107.0,107.0,107.0,28.0,157.0,163.0,162.0,80.0,259.0,528.0,259.0,4395.0,107.0,1.0
5,19.0,103.0,103.0,103.0,26.0,160.0,164.0,155.0,71.0,252.0,513.0,252.0,4233.0,103.0,1.0
6,20.0,116.0,116.0,116.0,21.0,160.0,181.0,158.0,74.0,284.0,580.0,284.0,4740.0,116.0,1.0
7,30.0,102.0,102.0,102.0,40.0,154.0,170.0,147.0,123.0,251.0,548.0,251.0,4641.0,102.0,1.0
8,33.0,105.0,105.0,105.0,41.0,156.0,151.0,164.0,139.0,253.0,518.0,256.0,4674.0,105.0,1.0
9,33.0,105.0,105.0,105.0,43.0,160.0,171.0,153.0,139.0,256.0,518.0,256.0,4692.0,105.0,1.0
10,18.0,109.0,109.0,109.0,19.0,162.0,182.0,162.0,69.0,266.0,585.0,266.0,4563.0,109.0,1.0
11,33.0,105.0,105.0,105.0,49.0,148.0,152.0,165.0,130.0,256.0,518.0,256.0,4638.0,105.0,1.0
12,21.0,105.0,105.0,105.0,27.0,160.0,156.0,162.0,76.0,256.0,518.0,256.0,4314.0,105.0,1.0
13,21.0,109.0,109.0,109.0,26.0,152.0,167.0,166.0,76.0,261.0,550.0,261.0,4455.0,109.0,1.0
14,30.0,102.0,102.0,102.0,43.0,144.0,191.0,158.0,132.0,251.0,548.0,251.0,4695.0,102.0,1.0
15,30.0,103.0,103.0,103.0,43.0,152.0,165.0,150.0,123.0,251.0,553.0,251.0,4656.0,103.0,1.0
16,19.0,115.0,115.0,115.0,24.0,174.0,169.0,162.0,71.0,282.0,577.0,282.0,4695.0,115.0,1.0
17,21.0,115.0,115.0,115.0,21.0,168.0,180.0,168.0,76.0,280.0,582.0,280.0,4722.0,115.0,1.0
18,34.0,106.0,106.0,106.0,53.0,159.0,169.0,163.0,142.0,258.0,526.0,258.0,4752.0,106.0,1.0
19,19.0,113.0,113.0,113.0,25.0,170.0,174.0,160.0,71.0,276.0,577.0,276.0,4641.0,113.0,1.0
20,33.0,117.0,117.0,117.0,41.0,171.0,159.0,168.0,139.0,286.0,582.0,286.0,5154.0,117.0,1.0
21,34.0,106.0,106.0,106.0,51.0,160.0,136.0,153.0,142.0,258.0,526.0,258.0,4752.0,106.0,1.0
22,34.0,106.0,106.0,106.0,45.0,151.0,161.0,167.0,132.0,258.0,526.0,258.0,4692.0,106.0,1.0
23,33.0,105.0,105.0,105.0,43.0,159.0,169.0,146.0,130.0,256.0,518.0,256.0,4638.0,105.0,1.0
24,19.0,115.0,115.0,115.0,20.0,170.0,178.0,154.0,71.0,282.0,577.0,282.0,4695.0,115.0,1.0
25,21.0,114.0,114.0,114.0,27.0,153.0,179.0,155.0,76.0,277.0,577.0,273.0,4668.0,114.0,1.0
26,32.0,104.0,104.0,104.0,43.0,166.0,157.0,145.0,128.0,254.0,516.0,254.0,4602.0,104.0,1.0
27,34.0,118.0,118.0,118.0,31.0,162.0,170.0,171.0,114.0,288.0,590.0,288.0,5046.0,118.0,1.0
28,21.0,115.0,115.0,115.0,25.0,169.0,177.0,167.0,76.0,280.0,582.0,280.0,4722.0,115.0,1.0
29,19.0,103.0,103.0,103.0,26.0,158.0,164.0,152.0,71.0,252.0,513.0,252.0,4233.0,103.0,1.0
30,21.0,117.0,117.0,117.0,26.0,169.0,167.0,164.0,76.0,286.0,582.0,286.0,4776.0,117.0,1.0
31,20.0,104.0,104.0,104.0,28.0,146.0,173.0,165.0,74.0,254.0,516.0,254.0,4278.0,104.0,1.0
32,42.0,102.0,102.0,102.0,69.0,150.0,160.0,160.0,177.0,251.0,548.0,251.0,4965.0,102.0,1.0
33,19.0,115.0,115.0,115.0,18.0,162.0,163.0,180.0,71.0,282.0,577.0,282.0,4695.0,115.0,1.0
34,20.0,116.0,116.0,116.0,22.0,172.0,171.0,154.0,74.0,284.0,580.0,284.0,4740.0,116.0,1.0
35,21.0,105.0,105.0,105.0,25.0,151.0,161.0,166.0,76.0,256.0,518.0,256.0,4314.0,105.0,1.0
36,24.0,108.0,108.0,108.0,22.0,172.0,146.0,161.0,82.0,261.0,530.0,261.0,4431.0,108.0,1.0
37,20.0,114.0,114.0,114.0,24.0,168.0,177.0,167.0,74.0,278.0,580.0,278.0,4686.0,114.0,1.0
38,19.0,103.0,103.0,103.0,19.0,157.0,178.0,157.0,71.0,252.0,550.0,252.0,4344.0,103.0,1.0
39,23.0,107.0,107.0,107.0,23.0,167.0,168.0,167.0,80.0,259.0,528.0,259.0,4395.0,107.0,1.0
40,19.0,115.0,115.0,115.0,20.0,171.0,149.0,175.0,71.0,282.0,577.0,282.0,4695.0,115.0,1.0
41,32.0,108.0,108.0,108.0,40.0,164.0,162.0,143.0,128.0,259.0,548.0,259.0,4743.0,108.0,1.0
42,21.0,109.0,109.0,109.0,25.0,167.0,162.0,158.0,76.0,261.0,550.0,261.0,4455.0,109.0,1.0
43,21.0,105.0,105.0,105.0,21.0,180.0,155.0,156.0,76.0,256.0,518.0,256.0,4314.0,105.0,1.0
44,22.0,118.0,118.0,118.0,24.0,171.0,177.0,168.0,78.0,288.0,590.0,288.0,4830.0,118.0,1.0
45,31.0,103.0,103.0,103.0,49.0,156.0,159.0,160.0,134.0,252.0,550.0,252.0,4722.0,103.0,1.0
46,21.0,105.0,105.0,105.0,27.0,163.0,183.0,136.0,76.0,256.0,518.0,256.0,4314.0,105.0,1.0
47,21.0,115.0,115.0,115.0,20.0,165.0,180.0,173.0,76.0,280.0,582.0,280.0,4722.0,115.0,1.0
48,20.0,108.0,108.0,108.0,22.0,152.0,181.0,159.0,74.0,259.0,548.0,259.0,4419.0,108.0,1.0
49,24.0,108.0,108.0,108.0,33.0,159.0,162.0,160.0,97.0,259.0,548.0,259.0,4557.0,108.0,1.0
