,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,21.0,115.0,115.0,115.0,35.0,169.0,175.0,157.0,76.0,280.0,582.0,280.0,4722.0,115.0,3.0
1,22.0,118.0,118.0,118.0,22.0,172.0,180.0,175.0,78.0,288.0,590.0,288.0,4830.0,118.0,3.0
2,22.0,106.0,118.0,118.0,24.0,157.0,181.0,170.0,78.0,258.0,590.0,288.0,4650.0,118.0,3.0
3,21.0,117.0,117.0,117.0,29.0,180.0,158.0,166.0,76.0,286.0,582.0,286.0,4776.0,117.0,3.0
4,23.0,113.0,113.0,113.0,20.0,157.0,176.0,164.0,80.0,271.0,560.0,271.0,4599.0,113.0,3.0
5,20.0,104.0,116.0,116.0,23.0,162.0,162.0,170.0,74.0,249.0,580.0,284.0,4542.0,116.0,3.0
6,22.0,118.0,118.0,118.0,25.0,182.0,156.0,165.0,78.0,288.0,590.0,288.0,4830.0,118.0,3.0
7,20.0,128.0,116.0,128.0,25.0,190.0,153.0,168.0,74.0,314.0,580.0,314.0,5010.0,128.0,3.0
8,21.0,105.0,105.0,105.0,23.0,171.0,163.0,163.0,76.0,256.0,518.0,256.0,4314.0,105.0,3.0
9,23.0,101.0,125.0,137.0,25.0,127.0,172.0,192.0,80.0,241.0,624.0,331.0,4791.0,137.0,3.0
10,20.0,102.0,114.0,114.0,26.0,156.0,179.0,160.0,74.0,251.0,580.0,278.0,4524.0,114.0,3.0
11,21.0,117.0,117.0,117.0,22.0,158.0,177.0,174.0,76.0,286.0,582.0,286.0,4776.0,117.0,3.0
12,22.0,98.0,122.0,122.0,26.0,133.0,177.0,177.0,78.0,237.0,616.0,293.0,4617.0,122.0,3.0
13,18.0,102.0,102.0,102.0,31.0,167.0,163.0,153.0,69.0,251.0,548.0,251.0,4317.0,102.0,3.0
14,21.0,105.0,117.0,117.0,26.0,157.0,154.0,173.0,76.0,253.0,582.0,286.0,4578.0,117.0,3.0
15,21.0,93.0,117.0,117.0,29.0,135.0,169.0,185.0,76.0,221.0,582.0,286.0,4398.0,117.0,3.0
16,19.0,104.0,104.0,104.0,28.0,155.0,168.0,151.0,71.0,252.0,555.0,252.0,4359.0,104.0,3.0
17,20.0,90.0,126.0,126.0,16.0,127.0,190.0,186.0,74.0,215.0,644.0,308.0,4590.0,126.0,3.0
