,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,20.0,80.0,116.0,116.0,27.0,117.0,197.0,169.0,74.0,189.0,580.0,284.0,4182.0,116.0,4.0
1,21.0,21.0,153.0,153.0,23.0,19.0,246.0,229.0,76.0,46.0,780.0,376.0,4200.0,153.0,4.0
2,21.0,105.0,105.0,105.0,25.0,155.0,163.0,164.0,76.0,256.0,518.0,256.0,4314.0,105.0,4.0
3,21.0,129.0,105.0,129.0,30.0,181.0,132.0,187.0,76.0,316.0,509.0,316.0,4827.0,129.0,4.0
4,18.0,86.0,110.0,110.0,21.0,139.0,186.0,164.0,69.0,212.0,585.0,269.0,4248.0,110.0,4.0
5,19.0,115.0,115.0,115.0,22.0,171.0,165.0,164.0,71.0,282.0,577.0,282.0,4695.0,115.0,4.0
6,21.0,81.0,117.0,117.0,32.0,121.0,178.0,177.0,76.0,190.0,588.0,286.0,4218.0,117.0,4.0
7,22.0,106.0,106.0,106.0,20.0,165.0,160.0,155.0,78.0,258.0,526.0,258.0,4368.0,106.0,4.0
8,20.0,92.0,101.0,113.0,24.0,144.0,175.0,170.0,74.0,224.0,499.0,275.0,4110.0,113.0,4.0
9,19.0,43.0,139.0,151.0,21.0,55.0,216.0,212.0,71.0,99.0,688.0,372.0,4200.0,151.0,4.0
10,21.0,115.0,115.0,115.0,25.0,174.0,170.0,177.0,76.0,280.0,582.0,280.0,4722.0,115.0,4.0
11,21.0,111.0,111.0,111.0,27.0,165.0,168.0,159.0,76.0,268.0,556.0,268.0,4536.0,111.0,4.0
12,20.0,128.0,92.0,128.0,22.0,212.0,120.0,183.0,74.0,314.0,416.0,314.0,4518.0,128.0,4.0
13,20.0,88.0,124.0,124.0,29.0,125.0,189.0,180.0,74.0,215.0,635.0,302.0,4545.0,124.0,4.0
14,21.0,117.0,117.0,117.0,25.0,170.0,162.0,164.0,76.0,286.0,582.0,286.0,4776.0,117.0,4.0
15,21.0,69.0,129.0,153.0,28.0,88.0,185.0,227.0,76.0,160.0,643.0,376.0,4473.0,153.0,4.0
16,21.0,105.0,105.0,165.0,24.0,137.0,116.0,246.0,76.0,250.0,463.0,406.0,4563.0,165.0,4.0
17,20.0,90.0,114.0,114.0,21.0,130.0,203.0,161.0,74.0,218.0,580.0,278.0,4326.0,114.0,4.0
18,18.0,109.0,90.0,121.0,26.0,181.0,128.0,180.0,69.0,269.0,457.0,296.0,4287.0,121.0,4.0
