,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,18.0,30.0,66.0,258.0,22.0,42.0,76.0,378.0,69.0,68.0,249.0,641.0,3492.0,258.0,7.0
1,19.0,43.0,67.0,235.0,23.0,61.0,75.0,343.0,71.0,99.0,251.0,582.0,3519.0,235.0,7.0
2,21.0,45.0,93.0,189.0,20.0,62.0,148.0,284.0,76.0,100.0,436.0,466.0,3762.0,189.0,7.0
3,20.0,20.0,104.0,224.0,24.0,25.0,137.0,318.0,74.0,44.0,452.0,554.0,3726.0,224.0,7.0
4,19.0,31.0,31.0,259.0,26.0,45.0,29.0,401.0,71.0,69.0,107.0,642.0,3087.0,259.0,7.0
5,20.0,56.0,68.0,212.0,22.0,86.0,87.0,326.0,74.0,134.0,272.0,524.0,3636.0,212.0,7.0
6,22.0,46.0,46.0,250.0,19.0,67.0,53.0,365.0,78.0,105.0,186.0,618.0,3510.0,250.0,7.0
7,21.0,33.0,33.0,273.0,24.0,44.0,30.0,406.0,76.0,73.0,112.0,676.0,3258.0,273.0,7.0
8,21.0,33.0,33.0,273.0,24.0,45.0,35.0,406.0,76.0,76.0,130.0,676.0,3330.0,273.0,7.0
9,21.0,33.0,33.0,273.0,21.0,44.0,37.0,412.0,76.0,73.0,130.0,676.0,3312.0,273.0,7.0
10,20.0,20.0,56.0,260.0,24.0,25.0,67.0,395.0,74.0,44.0,218.0,644.0,3294.0,260.0,7.0
11,20.0,56.0,56.0,236.0,23.0,79.0,71.0,339.0,74.0,128.0,236.0,584.0,3672.0,236.0,7.0
12,19.0,43.0,31.0,259.0,23.0,63.0,37.0,395.0,71.0,99.0,125.0,642.0,3321.0,259.0,7.0
13,22.0,58.0,34.0,262.0,25.0,82.0,37.0,374.0,78.0,135.0,142.0,648.0,3648.0,262.0,7.0
14,19.0,31.0,91.0,223.0,25.0,42.0,116.0,328.0,71.0,72.0,377.0,552.0,3645.0,223.0,7.0
