,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,19.0,19.0,31.0,271.0,25.0,22.0,40.0,418.0,71.0,42.0,125.0,672.0,3069.0,271.0,8.0
1,20.0,44.0,104.0,200.0,21.0,63.0,154.0,275.0,74.0,101.0,470.0,494.0,3942.0,200.0,8.0
2,22.0,33.0,22.0,297.0,25.0,43.0,14.0,441.0,78.0,75.0,78.0,735.0,3357.0,297.0,8.0
3,21.0,45.0,21.0,261.0,21.0,71.0,20.0,395.0,76.0,103.0,76.0,646.0,3240.0,261.0,8.0
4,20.0,20.0,20.0,272.0,27.0,26.0,19.0,428.0,74.0,44.0,74.0,674.0,2952.0,272.0,8.0
5,20.0,20.0,80.0,224.0,26.0,22.0,117.0,348.0,74.0,44.0,326.0,554.0,3348.0,224.0,8.0
6,18.0,30.0,102.0,174.0,21.0,44.0,184.0,265.0,69.0,68.0,521.0,431.0,3678.0,174.0,8.0
7,21.0,21.0,33.0,285.0,23.0,25.0,32.0,423.0,76.0,46.0,112.0,706.0,3186.0,285.0,8.0
8,20.0,20.0,44.0,260.0,23.0,29.0,60.0,391.0,74.0,44.0,182.0,644.0,3186.0,260.0,8.0
9,20.0,20.0,63.0,279.0,23.0,24.0,74.0,395.0,74.0,44.0,236.0,689.0,3483.0,279.0,8.0
10,20.0,44.0,20.0,260.0,27.0,73.0,21.0,392.0,74.0,104.0,74.0,644.0,3222.0,260.0,8.0
11,18.0,30.0,54.0,258.0,26.0,40.0,53.0,390.0,69.0,68.0,177.0,641.0,3276.0,258.0,8.0
12,23.0,23.0,23.0,287.0,26.0,32.0,17.0,428.0,80.0,49.0,80.0,709.0,3141.0,287.0,8.0
13,21.0,21.0,60.0,242.0,24.0,26.0,91.0,364.0,76.0,46.0,265.0,598.0,3321.0,242.0,8.0
14,20.0,20.0,56.0,260.0,25.0,27.0,80.0,385.0,74.0,44.0,254.0,644.0,3402.0,260.0,8.0
15,21.0,33.0,57.0,249.0,26.0,46.0,73.0,361.0,76.0,76.0,238.0,616.0,3474.0,249.0,8.0
16,21.0,21.0,21.0,285.0,26.0,30.0,22.0,427.0,76.0,46.0,76.0,706.0,3078.0,285.0,8.0
17,21.0,32.0,21.0,284.0,26.0,49.0,22.0,432.0,76.0,73.0,76.0,703.0,3231.0,284.0,8.0
18,18.0,42.0,114.0,162.0,24.0,58.0,194.0,227.0,69.0,95.0,585.0,401.0,3942.0,162.0,8.0
19,22.0,22.0,22.0,298.0,28.0,26.0,19.0,441.0,78.0,48.0,78.0,738.0,3204.0,298.0,8.0
20,20.0,20.0,44.0,272.0,32.0,23.0,50.0,413.0,74.0,44.0,164.0,674.0,3222.0,272.0,8.0
21,22.0,22.0,46.0,286.0,19.0,25.0,56.0,417.0,78.0,48.0,178.0,708.0,3414.0,286.0,8.0
22,21.0,21.0,33.0,273.0,24.0,28.0,32.0,417.0,76.0,46.0,112.0,676.0,3096.0,273.0,8.0
23,19.0,19.0,74.0,266.0,21.0,24.0,98.0,365.0,71.0,42.0,323.0,657.0,3618.0,266.0,8.0
24,21.0,33.0,45.0,249.0,27.0,50.0,66.0,374.0,76.0,76.0,212.0,616.0,3396.0,249.0,8.0
