,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,21.0,57.0,141.0,153.0,20.0,72.0,201.0,215.0,76.0,130.0,693.0,376.0,4443.0,153.0,5.0
1,23.0,59.0,107.0,167.0,26.0,82.0,157.0,246.0,80.0,131.0,534.0,409.0,4107.0,167.0,5.0
2,21.0,57.0,141.0,141.0,26.0,73.0,217.0,200.0,76.0,130.0,710.0,346.0,4404.0,141.0,5.0
3,20.0,20.0,152.0,152.0,29.0,21.0,230.0,225.0,74.0,44.0,772.0,374.0,4146.0,152.0,5.0
4,19.0,80.0,116.0,116.0,34.0,117.0,194.0,161.0,71.0,192.0,619.0,282.0,4281.0,116.0,5.0
5,19.0,129.0,69.0,153.0,22.0,196.0,77.0,218.0,71.0,312.0,287.0,372.0,4275.0,153.0,5.0
6,20.0,104.0,20.0,212.0,28.0,141.0,16.0,323.0,74.0,233.0,74.0,524.0,3636.0,212.0,5.0
7,21.0,117.0,93.0,129.0,20.0,185.0,129.0,175.0,76.0,283.0,445.0,316.0,4437.0,129.0,5.0
8,19.0,98.0,110.0,110.0,25.0,152.0,190.0,166.0,71.0,240.0,587.0,267.0,4428.0,110.0,5.0
9,19.0,103.0,115.0,127.0,22.0,140.0,167.0,179.0,71.0,243.0,577.0,312.0,4551.0,127.0,5.0
10,21.0,117.0,105.0,117.0,26.0,185.0,147.0,179.0,76.0,286.0,501.0,286.0,4533.0,117.0,5.0
11,20.0,44.0,128.0,128.0,22.0,60.0,231.0,198.0,74.0,104.0,644.0,314.0,3942.0,128.0,5.0
12,22.0,34.0,118.0,178.0,32.0,39.0,164.0,267.0,78.0,75.0,590.0,438.0,4002.0,178.0,5.0
13,20.0,92.0,104.0,128.0,26.0,135.0,149.0,190.0,74.0,218.0,497.0,314.0,4185.0,128.0,5.0
14,20.0,48.0,132.0,132.0,20.0,70.0,231.0,191.0,74.0,109.0,676.0,319.0,4083.0,132.0,5.0
15,22.0,58.0,122.0,122.0,30.0,79.0,210.0,186.0,78.0,135.0,616.0,293.0,4005.0,122.0,5.0
16,20.0,112.0,116.0,124.0,24.0,165.0,164.0,168.0,74.0,275.0,580.0,302.0,4740.0,124.0,5.0
17,21.0,45.0,139.0,139.0,25.0,58.0,232.0,204.0,76.0,103.0,710.0,340.0,4224.0,139.0,5.0
18,21.0,42.0,66.0,258.0,29.0,54.0,84.0,374.0,76.0,97.0,292.0,637.0,3825.0,258.0,5.0
19,21.0,33.0,129.0,177.0,25.0,41.0,187.0,262.0,76.0,76.0,616.0,436.0,4068.0,177.0,5.0
20,18.0,114.0,102.0,114.0,25.0,180.0,150.0,169.0,69.0,281.0,504.0,281.0,4455.0,114.0,5.0
21,20.0,83.0,119.0,131.0,19.0,124.0,186.0,184.0,74.0,200.0,595.0,315.0,4377.0,131.0,5.0
22,21.0,90.0,114.0,126.0,25.0,130.0,184.0,187.0,76.0,217.0,599.0,307.0,4476.0,126.0,5.0
23,19.0,67.0,109.0,133.0,22.0,104.0,171.0,210.0,71.0,162.0,521.0,324.0,3933.0,133.0,5.0
24,21.0,69.0,129.0,141.0,26.0,92.0,185.0,201.0,76.0,157.0,601.0,346.0,4239.0,141.0,5.0
25,19.0,79.0,116.0,116.0,23.0,112.0,198.0,172.0,71.0,186.0,619.0,282.0,4245.0,116.0,5.0
26,20.0,32.0,68.0,212.0,27.0,42.0,79.0,355.0,74.0,71.0,272.0,524.0,3258.0,212.0,5.0
27,21.0,117.0,81.0,129.0,28.0,183.0,121.0,188.0,76.0,286.0,403.0,316.0,4329.0,129.0,5.0
28,21.0,69.0,127.0,127.0,27.0,98.0,212.0,186.0,76.0,163.0,646.0,310.0,4302.0,127.0,5.0
29,22.0,106.0,118.0,118.0,25.0,160.0,185.0,164.0,78.0,258.0,590.0,288.0,4650.0,118.0,5.0
30,20.0,68.0,128.0,140.0,15.0,96.0,187.0,206.0,74.0,158.0,599.0,344.0,4221.0,140.0,5.0
31,23.0,119.0,107.0,119.0,31.0,188.0,151.0,167.0,80.0,289.0,528.0,289.0,4665.0,119.0,5.0
32,22.0,34.0,131.0,167.0,23.0,40.0,207.0,255.0,78.0,75.0,654.0,410.0,4110.0,167.0,5.0
33,20.0,110.0,56.0,182.0,23.0,161.0,59.0,270.0,74.0,263.0,236.0,446.0,4068.0,182.0,5.0
34,20.0,64.0,112.0,160.0,21.0,95.0,173.0,241.0,74.0,152.0,542.0,392.0,4158.0,160.0,5.0
35,20.0,56.0,104.0,164.0,27.0,73.0,147.0,256.0,74.0,128.0,497.0,404.0,3915.0,164.0,5.0
36,20.0,121.0,95.0,121.0,30.0,187.0,123.0,178.0,74.0,293.0,425.0,296.0,4365.0,121.0,5.0
37,20.0,68.0,116.0,164.0,24.0,95.0,159.0,245.0,74.0,161.0,569.0,404.0,4329.0,164.0,5.0
38,22.0,34.0,154.0,154.0,24.0,39.0,227.0,215.0,78.0,75.0,782.0,378.0,4398.0,154.0,5.0
39,19.0,110.0,110.0,110.0,26.0,164.0,181.0,149.0,71.0,267.0,587.0,267.0,4590.0,110.0,5.0
40,20.0,43.0,139.0,187.0,20.0,55.0,178.0,281.0,74.0,101.0,614.0,461.0,4275.0,187.0,5.0
41,19.0,127.0,31.0,175.0,22.0,201.0,26.0,277.0,71.0,309.0,107.0,432.0,3897.0,175.0,5.0
42,18.0,114.0,90.0,126.0,26.0,180.0,120.0,180.0,69.0,281.0,438.0,311.0,4347.0,126.0,5.0
43,20.0,99.0,111.0,135.0,24.0,145.0,155.0,192.0,74.0,242.0,530.0,329.0,4473.0,135.0,5.0
44,21.0,104.0,68.0,164.0,25.0,159.0,90.0,253.0,76.0,250.0,310.0,403.0,4095.0,164.0,5.0
45,21.0,45.0,117.0,177.0,30.0,55.0,162.0,263.0,76.0,103.0,544.0,436.0,4014.0,177.0,5.0
46,20.0,44.0,131.0,143.0,23.0,54.0,214.0,214.0,74.0,101.0,659.0,345.0,4065.0,143.0,5.0
47,20.0,56.0,128.0,140.0,22.0,76.0,198.0,211.0,74.0,131.0,681.0,344.0,4305.0,140.0,5.0
48,22.0,46.0,142.0,142.0,24.0,62.0,227.0,205.0,78.0,108.0,712.0,348.0,4296.0,142.0,5.0
49,19.0,115.0,91.0,127.0,25.0,178.0,138.0,191.0,71.0,282.0,440.0,312.0,4374.0,127.0,5.0
